analysis_version,fiction_id,title,author,url,sampled_this_run,latest_metric_run_id,latest_metric_observed_utc,previous_metric_run_id,previous_metric_observed_utc,elapsed_since_previous_hours,followers,previous_followers,follower_delta_since_previous,follower_pct_change_since_previous,followers_per_day_increment,total_views,previous_total_views,view_delta_since_previous,view_pct_change_since_previous,views_per_day_increment,chapter_count,previous_chapter_count,chapter_delta_since_previous,favorites,favorite_delta_since_previous,rating_count,rating_count_delta_since_previous,launch_index,launch_index_confidence,current_rs,current_best_rs_rank
longitudinal-launch-v1,180925,Solo Gene Hunter (A genetic progression fantasy/Litprg),LastCell,https://www.royalroad.com/fiction/180925/solo-gene-hunter-a-genetic-progression-fantasylitprg,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,16,15,1,6.6667,7.7816,216,206,10,4.8544,77.8163,7,7,0,2,0,1,0,89.47,high,False,
longitudinal-launch-v1,180805,The Mediocre Psychic,allseingfool_7,https://www.royalroad.com/fiction/180805/the-mediocre-psychic,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,26,16,10,62.5,77.8163,2,1,1,0,0,0,0,37.85,high,False,
longitudinal-launch-v1,180810,The Great Overthrow [A Souls-like LitRPG],o7ariri,https://www.royalroad.com/fiction/180810/the-great-overthrow-a-souls-like-litrpg,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,123,113,10,8.8496,77.8163,9,7,2,0,0,2,0,38.56,high,False,
longitudinal-launch-v1,180900,My system is op,Devouringlord,https://www.royalroad.com/fiction/180900/my-system-is-op,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,126,116,10,8.6207,77.8163,11,11,0,0,0,0,0,40.16,high,False,
longitudinal-launch-v1,180987,Demigod Asura,Chirag Sharma,https://www.royalroad.com/fiction/180987/demigod-asura,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,1,1,0,0.0,0.0,34,24,10,41.6667,77.8163,3,3,0,1,0,0,0,65.95,high,False,
longitudinal-launch-v1,180535,The Iron Lord,F.G. Smith,https://www.royalroad.com/fiction/180535/the-iron-lord,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,42,40,2,5.0,15.5633,552,543,9,1.6575,70.0347,10,10,0,7,1,4,0,88.78,high,False,
longitudinal-launch-v1,143989,E-UNIT: The Blue Angels of Death,Virelix,https://www.royalroad.com/fiction/143989/e-unit-the-blue-angels-of-death,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,142,142,0,0.0,0.0,37704,37695,9,0.0239,70.0347,177,177,0,49,0,38,0,69.32,high,True,46
longitudinal-launch-v1,169727,The Witch of Shai,GeneKnights,https://www.royalroad.com/fiction/169727/the-witch-of-shai,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,84,84,0,0.0,0.0,8373,8364,9,0.1076,70.0347,30,30,0,24,0,11,0,74.97,high,True,12
longitudinal-launch-v1,180503,My Avatar Is A Bit Over Powered,Potato pickles,https://www.royalroad.com/fiction/180503/my-avatar-is-a-bit-over-powered,True,27,2026-07-17T23:37:09.141777Z,20,2026-07-17T12:00:01.710999Z,11.6187,2,2,0,0.0,0.0,38,29,9,31.0345,18.5907,4,3,1,2,0,1,0,56.24,high,False,
longitudinal-launch-v1,180641,Verwaist aus Missbrauch,MichelleW,https://www.royalroad.com/fiction/180641/verwaist-aus-missbrauch,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,46,37,9,24.3243,70.0347,4,4,0,0,0,0,0,34.19,high,False,
longitudinal-launch-v1,180762,Kagero: Rise Of The Cursed One,S AMY,https://www.royalroad.com/fiction/180762/kagero-rise-of-the-cursed-one,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,147,138,9,6.5217,70.0347,11,10,1,0,0,0,0,38.42,high,False,
longitudinal-launch-v1,180908,I Recruit bosses I Defeat [LITRPG][Mystery][Fantasy],FORCE037,https://www.royalroad.com/fiction/180908/i-recruit-bosses-i-defeat-litrpgmysteryfantasy,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,2,2,0,0.0,0.0,109,100,9,9.0,70.0347,9,9,0,1,0,0,0,75.65,high,False,
longitudinal-launch-v1,181006,Tales of Caelum,CaptainB3rry,https://www.royalroad.com/fiction/181006/tales-of-caelum,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,5,4,1,25.0,7.7816,73,65,8,12.3077,62.253,4,4,0,4,1,1,0,84.71,high,False,
longitudinal-launch-v1,180686,One Glitch From Disaster — a LitRPG Isekai Adventure,Blenderbeetle,https://www.royalroad.com/fiction/180686/one-glitch-from-disaster-a-litrpg-isekai-adventure,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,27,27,0,0.0,0.0,276,268,8,2.9851,62.253,10,10,0,6,0,1,0,85.59,high,False,
longitudinal-launch-v1,180855,"Game over, Kira!",Shadowcoco,https://www.royalroad.com/fiction/180855/game-over-kira,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,1,1,0,0.0,0.0,39,31,8,25.8065,62.253,3,2,1,0,0,0,0,60.49,high,False,
longitudinal-launch-v1,181046,Grandma's Attic,G. E. Cochran,https://www.royalroad.com/fiction/181046/grandmas-attic,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,55,47,8,17.0213,62.253,5,5,0,0,0,0,0,38.16,high,False,
longitudinal-launch-v1,163186,Diving the Blue,Crusader Exodus,https://www.royalroad.com/fiction/163186/diving-the-blue,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,109,109,0,0.0,0.0,9629,9622,7,0.0727,54.4714,24,24,0,31,0,30,0,74.82,high,True,10
longitudinal-launch-v1,166142,Heavenly Insight: Forging Immortal Arts in the Scripture Vault,jqlllove,https://www.royalroad.com/fiction/166142/heavenly-insight-forging-immortal-arts-in-the,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,121,121,0,0.0,0.0,18757,18750,7,0.0373,54.4714,38,38,0,22,0,17,0,76.44,high,True,42
longitudinal-launch-v1,175795,Crown Prince Chronicles Book 1 The Last Kingdom,CT Merrick,https://www.royalroad.com/fiction/175795/crown-prince-chronicles-book-1-the-last-kingdom,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,107,107,0,0.0,0.0,3190,3183,7,0.2199,54.4714,2,2,0,23,0,13,0,84.4,high,True,38
longitudinal-launch-v1,180617,Reborn to my third life I shall destroy my fate,Arham0019,https://www.royalroad.com/fiction/180617/reborn-to-my-third-life-i-shall-destroy-my-fate,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,1,1,0,0.0,0.0,93,86,7,8.1395,54.4714,8,7,1,0,0,0,0,51.89,high,False,
longitudinal-launch-v1,180757,【八阵图续文/结局重编】真凶 [Chinese],fenyunyue,https://www.royalroad.com/fiction/180757/bazhentuxuwenjiejuzhongbianzhenxiong-chinese,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,35,28,7,25.0,54.4714,3,2,1,0,0,0,0,29.87,high,False,
longitudinal-launch-v1,180931,The Far Shore,kevin_grant,https://www.royalroad.com/fiction/180931/the-far-shore,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,15,8,7,87.5,54.4714,2,1,1,0,0,0,0,32.14,high,False,
longitudinal-launch-v1,180613,Beneath the Golden Beam [Progression Fantasy],jack salty,https://www.royalroad.com/fiction/180613/beneath-the-golden-beam-progression-fantasy,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,6,5,1,20.0,7.7816,296,290,6,2.069,46.6898,21,20,1,2,0,0,0,72.98,high,False,
longitudinal-launch-v1,180689,Refulgent Essence,Arrogant Apple,https://www.royalroad.com/fiction/180689/refulgent-essence,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,55,49,6,12.2449,46.6898,4,4,0,0,0,0,0,31.66,high,False,
longitudinal-launch-v1,180895,In Extremis: A Sci-Fi Apocalypse LitRPG,David Bergstra,https://www.royalroad.com/fiction/180895/in-extremis-a-sci-fi-apocalypse-litrpg,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,45,39,6,15.3846,46.6898,4,4,0,0,0,0,0,38.35,high,False,
longitudinal-launch-v1,158955,Wings In Shadows [Progression | Dystopia | Science Fantasy],Paul Mey,https://www.royalroad.com/fiction/158955/wings-in-shadows-progression-dystopia-science,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,273,273,0,0.0,0.0,11005,11000,5,0.0455,38.9081,56,56,0,71,0,18,0,79.48,high,True,33
longitudinal-launch-v1,180572,BrautzHeim-The dawn of Empire,Frs Aqls Cenas,https://www.royalroad.com/fiction/180572/brautzheim-the-dawn-of-empire,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,2,2,0,0.0,0.0,70,65,5,7.6923,38.9081,3,3,0,2,0,1,0,64.65,high,False,
longitudinal-launch-v1,180647,Master Of REALITIES {M.O.R},GARU Is pro,https://www.royalroad.com/fiction/180647/master-of-realities-mor,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,113,108,5,4.6296,38.9081,7,7,0,0,0,0,0,36.56,high,False,
longitudinal-launch-v1,180678,gears of annihilation,abdelilah,https://www.royalroad.com/fiction/180678/gears-of-annihilation,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,214,209,5,2.3923,38.9081,19,18,1,0,0,0,0,37.64,high,False,
longitudinal-launch-v1,180838,Valtens,MazbaArshad,https://www.royalroad.com/fiction/180838/valtens,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,32,27,5,18.5185,38.9081,3,2,1,0,0,0,0,32.79,high,False,
longitudinal-launch-v1,180884,God of Ashes,LuckStar2026,https://www.royalroad.com/fiction/180884/god-of-ashes,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,117,112,5,4.4643,38.9081,9,9,0,0,0,0,0,39.41,high,False,
longitudinal-launch-v1,181012,The secret of Sakuraba Sora,YuukiNutto,https://www.royalroad.com/fiction/181012/the-secret-of-sakuraba-sora,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,35,30,5,16.6667,38.9081,4,3,1,0,0,0,0,34.49,high,False,
longitudinal-launch-v1,181032,The Boy The Death Chose Twice,Yuujimin,https://www.royalroad.com/fiction/181032/the-boy-the-death-chose-twice,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,1,1,0,0.0,0.0,16,11,5,45.4545,38.9081,2,2,0,1,0,0,0,71.73,high,False,
longitudinal-launch-v1,181033,Rare thing,Goudjil abde lfattahe,https://www.royalroad.com/fiction/181033/rare-thing,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,29,24,5,20.8333,38.9081,3,3,0,0,0,0,0,35.38,high,False,
longitudinal-launch-v1,155252,"Chasing Nightmares [Post-Apocalypse, LITRPG, Psychological]",JessAlter,https://www.royalroad.com/fiction/155252/chasing-nightmares-post-apocalypse-litrpg-psychological,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,157,157,0,0.0,0.0,13916,13912,4,0.0288,31.1265,60,60,0,44,0,13,0,73.59,high,True,32
longitudinal-launch-v1,158479,Blood Ties,Benjamine Barnhart,https://www.royalroad.com/fiction/158479/blood-ties,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,127,127,0,0.0,0.0,9204,9200,4,0.0435,31.1265,36,36,0,30,0,9,0,68.97,high,True,48
longitudinal-launch-v1,169502,I Design Wargames in Another Reality,Fuziorak,https://www.royalroad.com/fiction/169502/i-design-wargames-in-another-reality,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,59,59,0,0.0,0.0,8466,8462,4,0.0473,31.1265,29,29,0,17,0,13,0,68.67,high,True,47
longitudinal-launch-v1,180666,Palworld we are all Pals Here,MSWolfsbane,https://www.royalroad.com/fiction/180666/palworld-we-are-all-pals-here,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,65,61,4,6.5574,31.1265,6,5,1,0,0,0,0,31.01,high,False,
longitudinal-launch-v1,180673,Monster Hunter: Reborn in another world,Heavenreaper,https://www.royalroad.com/fiction/180673/monster-hunter-reborn-in-another-world,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,2,2,0,0.0,0.0,248,244,4,1.6393,31.1265,14,14,0,0,0,0,0,65.22,high,False,
longitudinal-launch-v1,180697,The Evil Cultivation King,Far Away Dream,https://www.royalroad.com/fiction/180697/the-evil-cultivation-king,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,2,2,0,0.0,0.0,55,51,4,7.8431,31.1265,5,5,0,2,0,1,0,64.42,high,False,
longitudinal-launch-v1,180724,Echo-Dive,Alexander Thorn,https://www.royalroad.com/fiction/180724/echo-dive,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,1,1,0,0.0,0.0,76,72,4,5.5556,31.1265,7,7,0,1,0,0,0,58.95,high,False,
longitudinal-launch-v1,180745,That AuDHD Girl : Hasami Anju,Ririkadesu,https://www.royalroad.com/fiction/180745/that-audhd-girl-hasami-anju,False,20,2026-07-17T12:00:01.710999Z,18,2026-07-17T07:32:45.215113Z,4.4546,1,1,0,0.0,0.0,62,58,4,6.8966,21.5508,3,3,0,0,0,0,0,59.16,high,False,
longitudinal-launch-v1,180780,Chalk & Runes [OP Archmage & Academy LitRPG),hayyanu,https://www.royalroad.com/fiction/180780/chalk-runes-op-archmage-academy-litrpg,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,3,3,0,0.0,0.0,137,133,4,3.0075,31.1265,6,6,0,0,0,0,0,76.48,high,False,
longitudinal-launch-v1,180787,Iconic - Ionic (Book 1),B. F. Waas,https://www.royalroad.com/fiction/180787/iconic-ionic-book-1,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,61,57,4,7.0175,31.1265,4,4,0,0,0,0,0,36.5,high,False,
longitudinal-launch-v1,180950,Memoir of an eternal being,TrueCutieCake,https://www.royalroad.com/fiction/180950/memoir-of-an-eternal-being,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,98,94,4,4.2553,31.1265,8,8,0,0,0,1,0,40.29,high,False,
longitudinal-launch-v1,181036,ETERNAL ECLIPSE: The Patron of Seven Broken Fates,Author takimishi,https://www.royalroad.com/fiction/181036/eternal-eclipse-the-patron-of-seven-broken-fates,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,13,9,4,44.4444,31.1265,2,1,1,0,0,0,0,31.21,high,False,
longitudinal-launch-v1,181037,GALORIA-SEASON 3,Kirk Productions,https://www.royalroad.com/fiction/181037/galoria-season-3,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,28,24,4,16.6667,31.1265,3,3,0,0,0,0,0,34.59,high,False,
longitudinal-launch-v1,180996,Chained Divers,Rudi No Neru,https://www.royalroad.com/fiction/180996/chained-divers,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,69,65,4,6.1538,31.1265,5,5,0,0,0,0,0,39.26,high,False,
longitudinal-launch-v1,68417,Abandoned,SomaticDream,https://www.royalroad.com/fiction/68417/abandoned,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,64,63,1,1.5873,7.7816,14017,14014,3,0.0214,23.3449,24,24,0,34,1,20,1,59.93,high,False,
longitudinal-launch-v1,180800,The Ashes of Veyr,A. Veyr Nox,https://www.royalroad.com/fiction/180800/the-ashes-of-veyr,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,3,2,1,50.0,7.7816,20,17,3,17.6471,23.3449,2,2,0,0,0,0,0,77.21,high,False,
longitudinal-launch-v1,180517,Black Creek,super spooky skeleton,https://www.royalroad.com/fiction/180517/black-creek,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,26,23,3,13.0435,23.3449,2,2,0,0,0,0,0,37.85,high,False,
longitudinal-launch-v1,180557,NEXUS: A New Era,Nika sama_00,https://www.royalroad.com/fiction/180557/nexus-a-new-era,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,2,2,0,0.0,0.0,60,57,3,5.2632,23.3449,4,4,0,1,0,0,0,63.34,high,False,
longitudinal-launch-v1,180699,Shorelines,calbi,https://www.royalroad.com/fiction/180699/shorelines,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,26,23,3,13.0435,23.3449,1,1,0,0,0,1,0,31.18,medium,False,
longitudinal-launch-v1,180743,"Beyond fear: this time, i'll live the life I've always wanted [English]",Asteriz,https://www.royalroad.com/fiction/180743/beyond-fear-this-time-ill-live-the-life-ive-always,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,1,1,0,0.0,0.0,70,67,3,4.4776,23.3449,3,3,0,1,0,0,0,60.77,high,False,
longitudinal-launch-v1,180888,Salvage Class,Point_one,https://www.royalroad.com/fiction/180888/salvage-class,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,2,2,0,0.0,0.0,150,147,3,2.0408,23.3449,7,7,0,0,0,0,0,74.26,high,False,
longitudinal-launch-v1,180893,Forum to the Stars,TimothyM,https://www.royalroad.com/fiction/180893/forum-to-the-stars,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,54,51,3,5.8824,23.3449,3,3,0,0,0,0,0,37.63,high,False,
longitudinal-launch-v1,181047,"My Wife Left Me for a Billionaire... Three Years Later, She Begged Me to Come Back",Boy Flavor,https://www.royalroad.com/fiction/181047/my-wife-left-me-for-a-billionaire-three-years,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,34,31,3,9.6774,23.3449,5,5,0,0,0,0,0,35.05,high,False,
longitudinal-launch-v1,181001,"Where Are Your Gods Now, Awakened?",Solien Verin,https://www.royalroad.com/fiction/181001/where-are-your-gods-now-awakened,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,1,1,0,0.0,0.0,40,37,3,8.1081,23.3449,3,3,0,1,0,0,0,75.43,high,False,
longitudinal-launch-v1,181004,I was born a princess but all I want is the sword,DemonessChip,https://www.royalroad.com/fiction/181004/i-was-born-a-princess-but-all-i-want-is-the-sword,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,28,25,3,12.0,23.3449,1,1,0,0,0,0,0,41.06,medium,False,
longitudinal-launch-v1,181022,Leochrupidis: Minus One,Freueae,https://www.royalroad.com/fiction/181022/leochrupidis-minus-one,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,21,18,3,16.6667,23.3449,3,2,1,0,0,0,0,32.54,high,False,
longitudinal-launch-v1,158911,Chains of Crimson,Naricchi,https://www.royalroad.com/fiction/158911/chains-of-crimson,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,69,69,0,0.0,0.0,10064,10062,2,0.0199,15.5633,38,38,0,17,0,3,0,68.49,high,True,39
longitudinal-launch-v1,164666,Revelation protocol,GrantDBonecutter,https://www.royalroad.com/fiction/164666/revelation-protocol,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,65,65,0,0.0,0.0,4659,4657,2,0.0429,15.5633,44,44,0,20,0,12,0,61.69,high,True,40
longitudinal-launch-v1,165431,I AM THE MONSTER UNDER YOUR BED,heresjohnny246,https://www.royalroad.com/fiction/165431/i-am-the-monster-under-your-bed,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,176,176,0,0.0,0.0,28560,28558,2,0.007,15.5633,75,75,0,44,0,10,0,76.9,high,True,49
longitudinal-launch-v1,172140,"Only I Can Stop The Bad Ending [A Dark Psychology, Action-Oriented Otome]",SmokeyTheDon,https://www.royalroad.com/fiction/172140/only-i-can-stop-the-bad-ending-a-dark-psychology,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,56,56,0,0.0,0.0,5347,5345,2,0.0374,15.5633,37,37,0,19,0,17,0,73.13,high,True,41
longitudinal-launch-v1,180479,To Dream Path,White flame covering infinity,https://www.royalroad.com/fiction/180479/to-dream-path,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,143,141,2,1.4184,15.5633,10,10,0,0,0,0,0,35.03,high,False,
longitudinal-launch-v1,180490,Stranded: Into the Abyss (A Tourism Board Multiverse Fiction),NAOstheimer,https://www.royalroad.com/fiction/180490/stranded-into-the-abyss-a-tourism-board-multiverse,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,1,1,0,0.0,0.0,35,33,2,6.0606,15.5633,3,3,0,1,0,0,0,49.88,high,False,
longitudinal-launch-v1,180514,Mercy Is the Cruelest Sin,MysteriousCutie,https://www.royalroad.com/fiction/180514/mercy-is-the-cruelest-sin,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,1,1,0,0.0,0.0,38,36,2,5.5556,15.5633,2,2,0,1,0,1,0,55.01,high,False,
longitudinal-launch-v1,180527,THE NINTH POSSIBILITY,Flowingwind,https://www.royalroad.com/fiction/180527/the-ninth-possibility,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,1,1,0,0.0,0.0,437,435,2,0.4598,15.5633,35,35,0,0,0,0,0,55.01,high,False,
longitudinal-launch-v1,180528,Transmigrator Awakening,Devouringlord,https://www.royalroad.com/fiction/180528/transmigrator-awakening,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,1,1,0,0.0,0.0,311,309,2,0.6472,15.5633,20,20,0,0,0,0,0,60.52,high,False,
longitudinal-launch-v1,180540,The Apex Evolution,Dream girl,https://www.royalroad.com/fiction/180540/the-apex-evolution,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,7,7,0,0.0,0.0,123,121,2,1.6529,15.5633,4,4,0,2,0,2,0,71.7,high,False,
longitudinal-launch-v1,180614,Call of the tower,Sol Umbra,https://www.royalroad.com/fiction/180614/call-of-the-tower,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,66,64,2,3.125,15.5633,6,6,0,0,0,0,0,31.53,high,False,
longitudinal-launch-v1,180634,The Iliad’s Odyssey: Cyber-Apocalypse and the Eternal Möbius Strip；Ovid’s Fabricated Garb 【English】,Rympaskylos,https://www.royalroad.com/fiction/180634/the-iliads-odyssey-cyber-apocalypse-and-the-eternal,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,131,129,2,1.5504,15.5633,8,8,0,0,0,1,0,36.87,high,False,
longitudinal-launch-v1,180644,Crimson Phoenix,TorinHex,https://www.royalroad.com/fiction/180644/crimson-phoenix,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,1,1,0,0.0,0.0,97,95,2,2.1053,15.5633,4,4,0,0,0,0,0,57.4,high,False,
longitudinal-launch-v1,180756,The Ruthless Thunder Knight,TheIrregularScribe,https://www.royalroad.com/fiction/180756/the-ruthless-thunder-knight,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,2,2,0,0.0,0.0,76,74,2,2.7027,15.5633,5,5,0,2,0,1,0,69.39,high,False,
longitudinal-launch-v1,180857,The Chronicles of the Usurper,Bonix231,https://www.royalroad.com/fiction/180857/the-chronicles-of-the-usurper,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,19,17,2,11.7647,15.5633,2,2,0,0,0,0,0,26.98,high,False,
longitudinal-launch-v1,181040,Ruins,A Nameless Tool,https://www.royalroad.com/fiction/181040/ruins,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,19,17,2,11.7647,15.5633,2,2,0,0,0,0,0,34.08,high,False,
longitudinal-launch-v1,181044,Swooping Low: Book 2 of the FLIGHT PLAN Trilogy,forbiddencomma,https://www.royalroad.com/fiction/181044/swooping-low-book-2-of-the-flight-plan-trilogy,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,17,15,2,13.3333,15.5633,2,2,0,0,0,0,0,32.42,high,False,
longitudinal-launch-v1,181053,The Bastard Thief,Mitch_Iverson,https://www.royalroad.com/fiction/181053/the-bastard-thief,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,39,37,2,5.4054,15.5633,3,3,0,0,0,0,0,38.48,high,False,
longitudinal-launch-v1,181054,Immitant,NathanBaker,https://www.royalroad.com/fiction/181054/immitant,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,55,53,2,3.7736,15.5633,11,11,0,0,0,0,0,36.05,high,False,
longitudinal-launch-v1,180941,Cult*ure Shocked,A.A. Footnote,https://www.royalroad.com/fiction/180941/culture-shocked,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,52,50,2,4.0,15.5633,6,6,0,0,0,0,0,35.79,high,False,
longitudinal-launch-v1,180992,I Am Just for You: Crown of Chains,Shahriar Ahmad,https://www.royalroad.com/fiction/180992/i-am-just-for-you-crown-of-chains,True,27,2026-07-17T23:37:09.141777Z,24,2026-07-17T20:32:06.067749Z,3.0842,0,0,0,,0.0,25,23,2,8.6957,15.5633,2,2,0,0,0,0,0,35.63,high,False,
